"AKT1" "AKT2" "AKT3" "APC" "APC2" "ARAF" "AXIN1" "AXIN2" "BRAF" "BRCA1" "BRCA2" "CCND1" "CDK4" "CDK6" "CDKN1A" "CSNK1A1" "CSNK1A1L" "CTNNB1" "DLL1" "DLL3" "DLL4" "DVL1" "DVL2" "DVL3" "E2F1" "E2F2" "E2F3" "EGF" "EGFR" "ERBB2" "ESR1" "ESR2" "FGF1" "FGF10" "FGF11" "FGF12" "FGF13" "FGF14" "FGF17" "FGF18" "FGF19" "FGF2" "FGF21" "FGF23" "FGF3" "FGF4" "FGF5" "FGF7" "FGF8" "FGF9" "FGFR1" "FLT4" "FOS" "FRAT1" "FRAT2" "FZD1" "FZD10" "FZD2" "FZD3" "FZD4" "FZD5" "FZD6" "FZD7" "FZD8" "FZD9" "GRB2" "GSK3B" "HES1" "HES5" "HEY1" "HEY2" "HEYL" "HRAS" "IGF1" "IGF1R" "JAG1" "JAG2" "JUN" "KIT" "KRAS" "LEF1" "LRP5" "LRP6" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MYC" "NCOA1" "NCOA3" "NFKB2" "NOTCH1" "NOTCH2" "NOTCH3" "NOTCH4" "NRAS" "PGR" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PTEN" "RAF1" "RB1" "RPS6KB1" "RPS6KB2" "SHC1" "SHC2" "SHC3" "SHC4" "SOS1" "SOS2" "SP1" "TCF7" "TCF7L1" "TCF7L2" "TNFSF11" "TP53" "WNT1" "WNT10A" "WNT10B" "WNT11" "WNT16" "WNT2" "WNT2B" "WNT3" "WNT3A" "WNT4" "WNT5A" "WNT5B" "WNT6" "WNT7A" "WNT7B" "WNT8A" "WNT8B" "WNT9A" "WNT9B"
"TCGA-A2-A0CU" -0.823375 -0.835714285714286 -0.5155 0.458 0.2376 -0.537 0.31825 -0.6923 -0.4515 -0.656083333333333 -1.242 2.0465 -1.1026 -2.7596 0.914357142857143 0.8162 0.745 0.42775 1.328 0.2765 2.67375 -0.104833333333333 -1.1915 -0.225166666666667 -1.622 -1.529625 -0.689 0.3895 -1.6896 2.884375 5.1325 -0.015 1.34975 6.1435 -0.212833333333333 0.831125 1.810625 1.29075 -0.3165 1.88263636363636 -2.77025 -0.532 0.0665 -2.08 0.2485 -0.904 -2.3675 2.672875 0.5275 -1.14475 -0.199045454545455 0.496833333333333 2.3745 -0.372166666666667 -0.84925 0.9619 -1.43416666666667 -0.288833333333333 0.8949 1.16283333333333 -1.19940909090909 1.39475 1.3965 2.7103 -1.72716666666667 0.41425 -0.238166666666667 0.9538 3.06225 -1.92916666666667 1.2634 3.35816666666667 0.587833333333333 3.7891875 1.7755 0.756 0.24525 1.27816666666667 -0.397833333333333 1.04858333333333 -1.0731 -1.21466666666667 0.8018 -0.0315 -0.159 -1.360625 -0.113833333333333 -1.4701875 1.13516666666667 -0.478166666666667 0.08525 -0.448166666666667 -0.09725 1.889 1.844 -2.096625 -1.14816666666667 0.374 -0.3155 -0.5825 1.227 -0.398375 0.6139 0.473285714285714 -0.50225 -0.2383 -0.31675 -1.59225 -0.33175 0.831 1.81616666666667 4.225875 -0.0605 0.609166666666667 0.37975 -2.689 -0.24525 0.761 0.6865 -1.15483333333333 -0.1638 -0.937 -1.02375 0.8259 -0.0116666666666667 4.210125 1.0615 1.29 0.1144 4.0985 -3.681 1.191 -0.4735 -0.192 -0.3657 -0.495 -0.17 0.0195 0.000285714285714294
"TCGA-A2-A0CV" -0.089125 -0.5477857143 0.5865 0.296125 -0.7217 0.53075 -0.14125 -0.0437 0.664 -2.7660833333 -1.91025 -0.5685833333 -0.2759 -2.2623 1.0058571429 0.4579 0.3261666667 0.3983125 1.136875 -1.787 1.89125 -0.0576666667 -0.4746666667 0.01175 -2.428 -1.950375 -1.0975 0.266375 -0.5666 1.502375 3.6390833333 0.1925 2.3812 5.051 -0.1291666667 -0.9178125 1.726 1.32025 -0.02475 1.8876363636 -1.88375 -0.56675 0.24275 -1.968 0.127 0.10375 0.711125 2.96725 -0.109 -0.95275 -0.1564090909 0.6223333333 2.600375 0.8091666667 0.059 2.5226 0.0133333333 -0.6651666667 1.3768 -0.2545833333 -2.091 0.62425 1.5623333333 0.7089 -2.224 -0.4579 0.0225 0.8785 2.02675 -1.3751666667 1.5326 3.2333333333 -0.322 4.6065625 0.8724375 1.298 0.6855 2.7841666667 1.8353333333 -0.1186666667 -0.6675 -0.3398333333 0.499 -0.48 -0.4151666667 -0.93475 -0.0168333333 -1.1865 1.145 -1.0740833333 0.76875 -0.1243333333 0.6815 1.6846666667 2.073 -1.594125 2.623 0.37775 -0.18 0.5291428571 1.8974285714 0.06925 0.8618 0.9773571429 -0.04475 -0.9409 -1.3333333333 -1.04 -0.05925 0.6065 -0.9363333333 -1.1575 0.01375 1.2141666667 1.19375 -2.001 0.2015 1.3090714286 2.70675 0.1415 0.1332 0.743125 -2.177 3.8737 0.7111666667 5.571875 0.9796666667 0.5363333333 0.1675 2.0295 1.0201 -0.3045 -0.0078571429 -0.0141666667 0.7715 -0.83125 0.138 -0.472 0.232125
"TCGA-A2-A0CZ" -0.7045 -0.480571428571429 0.356333333333333 0.155875 0.3074 -0.87225 -0.64975 -0.5788 -0.4905 -2.51541666666667 -2.17825 -0.3115 -1.1679 -1.8566 0.117142857142857 0.0141 -0.061 0.480875 1.176 -2.01475 2.51075 -0.3405 -0.952166666666666 -0.124416666666667 -2.3185 -1.665 -0.474 2.359 -0.1297 2.056625 1.66408333333333 0.8118 3.7493 1.9335 0.143666666666667 -0.4963125 1.10275 3.1375 -0.0196666666666667 1.41854545454545 -2.62325 2.7715 -0.03925 -1.37975 0.35875 -0.54775 -1.89542857142857 3.44025 -0.3185 -0.79825 0.294727272727273 0.804666666666667 2.122 0.363833333333333 0.297 2.0396 0.049 -0.759 0.2783 0.369583333333333 -0.827181818181818 0.175875 2.26433333333333 0.118 -1.43783333333333 -0.33995 -0.668 0.6005 1.0625 -0.858 0.8078 3.74066666666667 -0.45 4.341 1.5135 1.39366666666667 0.91225 1.75916666666667 4.06233333333333 -0.00533333333333334 -1.5905 -0.802666666666667 0.6959 -0.26225 -0.0995 -1.21025 -0.770833333333333 -1.2283125 1.28233333333333 -0.912416666666667 0.162 -0.256833333333333 0.8365 1.98366666666667 2.261125 -1.59175 -0.857333333333333 0.49775 -0.247 0.424071428571429 1.48021428571429 0.011875 0.6064 0.981785714285714 -0.35775 -0.6645 0.235083333333333 -1.55725 -0.0815 1.334 -0.325166666666667 -1.56075 -0.06775 1.11666666666667 -0.124125 -2.053625 1.984625 2.01264285714286 4.1285 -0.258666666666667 0.2223 1.073625 -2.165625 0.9765 0.475833333333333 5.257375 1.44483333333333 -0.5535 0.4175 4.0565 -0.7755 0.70775 0.435 -0.0748333333333334 0.8886 -0.682 0.552 -1.2135 0.029375
"TCGA-A2-A0D3" 0.20425 -0.329428571428571 -0.584833333333333 0.519125 -0.2367 0.67875 0.5395 -0.0028 0.1315 -2.42741666666667 -1.474 -1.28558333333333 -0.0684 -3.5431 -0.661 -0.02255 0.508833333333333 -0.566625 0.36575 -1.630875 0.80975 -0.0485 -0.283166666666667 0.216833333333333 -2.80325 -2.053125 -0.5346 0.959625 -3.3665 2.22825 3.19008333333333 0.19 1.0182 0.997 -0.5545 -1.3541875 0.216125 0.831 -0.1135 0.267454545454545 -1.25925 -2.81325 0.173 -1.30575 0.2355 0.03825 -2.458875 1.0355 0.0945 -2.69 -1.20886363636364 0.221333333333333 1.643875 0.6415 0.32 0.816 -3.033 -1.3045 2.1717 -1.22508333333333 -3.26809090909091 -0.751 -0.9525 -0.814 -1.8825 -0.75305 -0.0511666666666667 0.244 0.5045 -3.31416666666667 -1.4149 2.47616666666667 -0.722 2.56975 0.1145 -0.0935 0.8695 1.75833333333333 -1.865 0.158 -1.1271 -0.103166666666667 -0.2679 -1.0675 -0.667666666666667 -1.038 1.00933333333333 -1.524875 0.802166666666667 -1.91675 0.5725 -0.800166666666667 0.7095 1.61983333333333 0.94275 -1.960875 4.15983333333333 -0.1985 -0.25975 -0.390357142857143 0.840285714285714 0.75525 1.274 0.269071428571429 -0.45075 -0.9922 -1.32241666666667 -0.452 0.69675 0.5547 -1.87966666666667 -2.203125 -0.241 0.820333333333333 1.07425 -2.690125 -1.187875 -0.499214285714286 2.0965 1.417 0.1283 0.028875 -2.109875 2.5655 0.373666666666667 4.8015 0.883166666666667 -0.596 0.524 0.60025 -3.3328 -2.2555 -0.567142857142857 0.103166666666667 -0.3646 -0.60675 0.461 0.07325 0.474375
"TCGA-A2-A0EM" -0.6375 -1.25778571428571 -0.226833333333333 0.426125 -0.2805 -0.065 -0.202125 0.1476 -0.678 -2.12066666666667 -2.52775 0.443833333333333 -0.8467 -2.8842 -0.818 0.3221 0.4315 1.141875 0.996125 -2.096375 1.83875 -0.0135 -0.0253333333333333 -0.757833333333333 -1.7635 -1.4625 -0.3299 -1.977875 -1.9889 2.253375 4.16591666666667 -0.0264285714285713 3.1238 6.17625 -0.87075 -1.6121875 1.478625 0.425 0.182666666666667 0.939909090909091 -1.858 -2.16025 0.111 -1.557 -0.18375 -0.5605 -2.157 2.1465 0.5665 -2.06525 -0.788714285714286 0.141 -0.966875 0.849666666666667 0.3575 2.5935 -1.53433333333333 -1.52316666666667 0.4009 1.47141666666667 -1.73068181818182 1.752875 1.48716666666667 -0.5791 -1.97516666666667 0.62515 -0.101333333333333 0.4011 2.873 -1.953 0.394666666666667 3.0835 -0.160166666666667 2.7544375 1.472125 0.973333333333333 0.69375 -0.132833333333333 0.609333333333333 0.64225 -2.1577 -0.560166666666667 1.3772 -0.816625 -0.232666666666667 -0.702375 -0.588166666666667 -1.9695 1.42283333333333 -1.75458333333333 0.296 -0.463 0.39125 1.93116666666667 1.683375 -1.625375 4.01916666666667 -0.1455 0.00424999999999999 -0.276071428571429 0.744285714285714 -0.673375 1.0503 1.35585714285714 -0.5605 -0.3203 -0.944333333333333 -2.04425 -0.09475 1.8802 -0.094 -1.22 -0.1535 1.07933333333333 0.622 -2.82425 1.062125 0.9205 0.2045 0.132166666666667 -0.6763 -0.219625 -2.13625 1.0508 0.232833333333333 4.82825 0.793666666666667 0.766 -0.0762 3.0775 0.4068 -0.50175 -0.154285714285714 -0.3952 0.8639 -0.458 -0.0800000000000001 -0.25625 -0.110285714285714
"TCGA-A2-A0EN" -0.0615 -0.7174286 0.0305 0.568375 -0.6021 0.08325 -0.23875 -0.6177 0.042 -2.138167 -1.192 -0.7625833 -1.35 -1.4841 0.5172857 0.9202 0.9806667 1.063375 1.090375 -1.321 2.489 -1.390667 -1.428 0.3906667 -2.123 -2.082625 -0.3511 1.642375 -1.4198 2.508 3.43875 0.6671111 2.8114 2.03875 -0.066 -1.443812 0.707375 1.3915 -0.79525 1.836545 -2.15025 0.62075 -0.07325 -1.7755 -0.06375 -0.877125 -1.850714 2.01675 0.1025 -2.5485 -0.4185455 0.6165 1.617875 0.364 0.366 0.942 -1.809333 -0.9891667 0.5104 0.5525833 -1.466455 -0.50075 1.274333 0.3625 -2.2625 0.13305 0.05166667 0.4596 2.12625 -1.915667 -0.0735 3.463333 -0.2293333 4.302812 -0.3128125 1.390667 0.6345 1.232667 1.1795 -0.05283333 0.1258 -0.9778333 0.1785 -0.6 -0.3693333 -0.640875 -0.031 -2.1365 1.404333 -1.420333 0.59075 0.2171667 1.147 1.350667 2.4595 -1.229625 -2.127 0.5175 -0.185 0.9483571 2.084857 -0.700625 0.5226 0.7845714 -0.22375 -0.332 -1.017583 -0.9105 0.033125 0.6222 -0.8501667 -2.987 0.19825 0.4633333 1.175875 -1.218625 1.208 1.596 2.07975 -0.4253333 0.2553 0.959875 -1.57525 0.3283 0.184 4.802125 0.604 -1.026167 -0.1856 1.75825 0.3717 -1.33425 -0.5285 0.2163333 -0.2463 -0.41 -0.343 -0.19125 0.066375
"TCGA-A2-A0EO" -0.452875 -0.4301428571 1.0225 0.355375 -0.2267 -1.06675 -0.385625 0.4283 -0.21125 -1.9236666667 -1.70525 1.9924166667 -0.501 -2.322 0.0180714286 0.62305 0.8026666667 1.009625 1.625125 -1.73 2.41175 -0.5703333333 -0.9003333333 -0.5799166667 -2.388 -1.55075 -1.466 1.80675 -0.2773 3.048875 3.257 0.2921 3.252 2.30925 -0.1085 -0.8691875 1.78225 1.525 0.19725 2.4071818182 -1.91725 -0.415 -0.04025 -2.45825 0.51075 -0.818125 -1.8268571429 3.338375 0.123 -1.23975 -0.7652727273 0.5883333333 1.845375 0.2596666667 0.39925 2.1716 0.1421666667 -0.9635 0.4202 0.49875 -2.2516363636 1.291125 2.4041666667 0.5617 -2.2126666667 0.306 -0.1545 0.643 1.56125 -1.1023333333 1.8457 3.5303333333 -0.2876666667 4.41925 0.939875 1.232 0.95425 2.1791666667 3.7081666667 0.722 -1.5977 -0.6768333333 1.4112 -0.726875 -0.4401666667 -0.973 -0.3141666667 -0.56775 1.1063333333 -0.8878333333 0.2215 -0.4988333333 0.83725 2.1571666667 2.183875 -1.628875 3.9678333333 0.40425 -1.06425 0.1482142857 2.0476428571 -0.4755 1.2396 1.252 -0.56325 -0.4141 -0.8031666667 -1.99625 -0.28375 1.6889 -0.5078333333 -0.4685 -0.484 1.0473333333 0.845125 -2.41625 0.9595 1.4871428571 1.9795 -0.302 -0.0123 0.89 -2.0935 1.1416 0.2846666667 5.5924285714 0.5541666667 0.2983333333 0.0542 3.2385 -0.2273 0.11875 -0.0185714286 0.0903333333 1.838 0.1115 0.5285 -0.6663333333 0.009
"TCGA-A2-A0ES" -0.016125 -0.745857142857143 0.225833333333333 0.554 -0.7813 -0.21225 -0.770625 -0.2178 0.223 -2.47525 -1.833 -0.8915 -1.0574 -2.0132 1.39007142857143 0.84095 0.152 1.06475 0.98575 -2.33425 2.42175 -0.556666666666667 -0.795 0.111666666666667 -2.041 -2.063125 -0.8584 1.83075 0.7385 2.215625 3.19025 0.8406 3.0694 2.6305 -0.000833333333333334 -0.38675 1.502875 3.34425 -0.157 1.46209090909091 -1.65575 0.928 0.0535 -1.53675 -0.31525 -0.932625 -1.58475 3.21014285714286 -0.266 -1.9505 0.559090909090909 1.02333333333333 3.6995 0.758833333333333 -0.16425 2.3256 -0.755333333333333 -1.83866666666667 1.0294 1.0995 -1.55872727272727 0.385625 2.47133333333333 0.5525 -2.279 -0.3692 -0.622833333333333 1.3043 0.5585 -1.348 0.9565 3.10333333333333 -0.463833333333333 4.931125 1.1070625 1.679 1.109 1.96483333333333 3.46433333333333 -0.5905 -1.6544 -0.211 0.4485 -0.475875 -0.631833333333333 -0.7955 -0.141333333333333 -0.5481875 1.53716666666667 -1.84325 -0.21175 -0.659666666666667 1.21525 1.22933333333333 2.7465 -1.68275 2.77933333333333 0.77075 -0.2715 0.450428571428571 2.341 -0.504875 0.3984 1.12007142857143 -0.2155 -0.4342 -1.12191666666667 -1.643 -0.14 1.4886 -0.767 0.099375 -0.0035 1.16116666666667 0.6265 -2.0795 0.011125 1.71978571428571 1.29525 -0.159 -0.1073 -0.466375 -1.855875 0.7264 1.65633333333333 6.5025 1.81266666666667 -0.616 0.1098 3.323875 -0.057 0.74175 0.241928571428571 0.276333333333333 -0.3466 1.22275 0.314 -1.18933333333333 -0.289625
"TCGA-A2-A0ET" -1.12125 0.853857142857143 -1.56733333333333 0.99675 -0.2542 0.04325 -0.144875 -0.2539 -1.0135 -1.07675 -0.56725 0.0555 -0.6523 -3.895 0.0558571428571428 1.16085 0.961333333333333 0.2081875 0.114625 -1.50625 0.67325 -0.252666666666667 -0.269 -0.856666666666667 -1.5235 -1.4165 -1.1298 -2.232125 -2.96 2.228875 4.38608333333333 0.0287 -0.05845 3.51825 0.1515 -1.4200625 -0.16175 0.23525 0.1745 2.14563636363636 -2.08475 -0.462 -0.428 -1.98675 0.0835 -0.351 -1.721625 0.39875 0.0965 -1.53825 0.153863636363636 0.09 1.5895 1.48233333333333 0.65275 0.1706 -3.17516666666667 -2.198 1.2054 0.370666666666667 -1.832 1.4815 0.314166666666667 1.3264 -2.55833333333333 -0.07295 -0.616333333333333 -0.2753 1.334 -0.759333333333333 -1.0056 2.26 -0.4975 1.946625 -1.2250625 -0.2825 -0.563 -0.33 -2.361 1.19275 -2.9419 -1.3155 0.9953 -0.462625 -0.552833333333333 -1.648 -0.273833333333333 -0.7974375 1.05316666666667 -0.75525 -0.196 -1.6135 -0.72425 0.444666666666667 1.477375 -2.176125 0.966 0.18475 0.28675 -0.403357142857143 1.37614285714286 -0.389125 -0.3058 1.00721428571429 -0.53025 0.2158 -0.2335 -1.61625 -0.517875 0.8856 -1.26233333333333 0.618125 -0.06525 1.1665 0.290625 -3.252 -2.29725 -0.176285714285714 -0.21325 0.0271666666666667 -0.0853 0.0595 -1.64075 -0.5168 0.506333333333333 1.499 -0.016 -0.490166666666667 0.9594 3.562375 -2.7304 -2.5725 -0.758357142857143 -0.122333333333333 -0.866 -0.46775 0.201 -0.583 -0.074625
"TCGA-A2-A0EU" -0.2805 -0.330357142857143 -0.991333333333333 0.66225 -0.3312 -0.98375 0.626375 -0.1989 -0.40925 -1.10191666666667 -0.67325 1.47116666666667 -0.6779 -3.3301 1.04757142857143 1.4272 1.685 0.299875 0.63525 -2.683125 2.50825 -0.445833333333333 -0.398 0.0529166666666667 -1.2455 -1.4845 -0.6481 1.305 -2.7778 1.942375 4.44316666666667 -0.064 1.8763 0.8305 -0.5314 -0.3736875 -2.102125 0.336 -0.19 0.983181818181818 -2.96325 -1.99375 0.09825 -1.5745 0.19725 -0.735285714285714 -1.895 1.681875 -0.2705 -2.4585 -0.148136363636364 0.352833333333333 2.320125 1.13883333333333 0.328 1.6224 -1.883 -2.48366666666667 -0.4072 0.3055 -1.27390909090909 2.436 1.44133333333333 -0.1279 -2.278 0.76065 -0.5335 1.2964 1.4265 -0.6605 -0.015 2.654 0.119333333333333 2.5608125 1.6450625 1.17483333333333 0.0325 1.22666666666667 1.518 0.512 -1.0785 -1.48483333333333 0.2919 -0.113375 -0.0533333333333333 -1.21725 0.7985 -0.5790625 0.8785 0.274416666666667 0.6435 -0.395666666666667 0.079 0.6485 1.90625 -1.727375 3.12533333333333 0.6105 0.25725 -0.689214285714286 1.57971428571429 -0.487125 2.066 0.5505 -0.37175 -0.9531 -0.603333333333333 -1.60425 -0.763125 -0.5735 -1.204 -3.11175 -0.087 0.590833333333333 1.01325 -2.841875 -0.271625 0.523285714285714 2.583 0.149666666666667 -0.559777777777778 -0.70075 -2.8405 -0.2586 0.5074 4.702625 0.100666666666667 1.93983333333333 -0.1976 3.734375 -2.2124 -2.0715 -1.35435714285714 -0.2985 2.6834 1.064 -0.0765000000000001 -0.00300000000000006 0.160375
"TCGA-A2-A0EV" -0.8615 -0.854785714285714 -0.524333333333333 0.101625 -0.5488 -0.1955 -0.8505 0.2615 -0.076 -0.7325 -0.8125 0.368583333333333 -0.6094 -2.9022 0.733785714285714 0.64245 1.08533333333333 0.705875 0.562625 -2.2255 1.41075 -0.4785 -0.8565 -0.0551666666666667 -1.5095 -1.223 -0.4224 0.723875 -2.1159 2.620125 3.99325 0.292625 2.5033 1.48525 -0.114 0.7335 -0.400875 0.41175 0.62625 1.29909090909091 -3.396 -0.00325 -0.21225 -2.568 -0.272 -0.591 -1.81625 1.702 -0.641 -1.88925 -0.904409090909091 -0.176666666666667 0.289125 0.359166666666667 -0.03675 1.0295 -2.34033333333333 -0.4555 -0.1922 0.647583333333333 -1.73740909090909 -2.13725 0.372666666666667 2.2456 -1.66983333333333 0.491 0.560833333333333 0.3633 0.68675 -2.50233333333333 -0.3052 2.95216666666667 0.2025 2.974875 0.8083125 0.0295 0.201 1.2355 0.745833333333333 0.63675 -0.1208 -1.45016666666667 0.2207 -0.254375 0.1255 -1.078625 -0.466833333333333 -2.9025625 1.36033333333333 -0.805833333333333 0.0105 -0.515166666666667 1.04375 1.87766666666667 1.670875 -1.4755 4.22266666666667 0.207 -0.04225 -0.1675 2.73007142857143 -0.727625 2.0488 0.927285714285714 -0.56025 -0.6335 0.1095 -1.33575 -0.31275 0.1527 0.0166666666666667 -2.1895 -0.6275 0.736833333333333 0.9515 -2.544 0.66625 0.271642857142857 1.65775 -0.62 -1.33811111111111 0.346625 -1.942625 -0.1394 0.215666666666667 5.773625 0.101333333333333 -0.149833333333333 0.3614 2.9025 -0.9312 -1.041 -0.787785714285714 -0.512166666666667 0.8523 -0.206 -0.633 0.61975 -0.17275
"TCGA-A2-A0EW" 0.342 -0.262 -0.464333333333333 -0.1115 -0.00139999999999998 0.1 -0.041625 -0.4784 -0.608 -2.3015 -2.2535 1.56808333333333 -0.7715 -2.2658 0.5825 0.95095 -0.124333333333333 1.1545625 1.675625 -1.4425 2.37375 -0.148166666666667 -0.356666666666667 -0.0325 -1.547 -1.622625 -1.0004 0.586 -0.3505 2.201625 3.55041666666667 0.2808 1.7977 2.5595 -0.0615 -0.7634375 1.430625 1.8195 0.129 1.54718181818182 -1.92975 1.75275 -0.182 -1.83925 0.49725 -0.150625 -2.060625 2.444875 -0.173 -1.8935 -0.246681818181818 0.735 4.16975 0.684166666666667 0.4345 0.8622 -1.60616666666667 -1.173 -0.42 0.63775 -1.09990909090909 -0.29875 1.26366666666667 -0.0442 -1.08916666666667 0.0048 -0.1115 0.9763 0.7525 -0.542166666666667 0.8271 3.60166666666667 0.426833333333333 5.209 0.3939375 1.45833333333333 1.634 2.80883333333333 3.13866666666667 0.1145 -2.329 -0.791666666666667 -0.0079 -0.182 0.278666666666667 -0.968125 0.061 -0.7288125 1.681 -2.19566666666667 0.0835 -0.242 0.3925 2.277 2.343875 -2.182625 1.359 0.30875 -0.5735 0.673785714285714 2.02985714285714 0.2325 1.4285 1.3415 0.057 -0.59 -1.16375 -1.327 -0.170125 1.4606 -0.394333333333333 -1.324875 0.1375 1.04833333333333 -0.00125000000000001 -2.26575 0.324125 1.42485714285714 0.695 -0.422 0.0683 0.532625 -2.130875 0.8075 0.292166666666667 4.98225 0.357333333333333 -0.539333333333333 0.1357 2.527125 0.3752 -0.0545 0.857857142857143 0.0513333333333333 -0.3027 -0.38075 -0.2085 -0.11275 -0.233125
"TCGA-A2-A0EX" -0.924875 -0.554076923076923 1.16266666666667 0.4895 -0.5105 -0.597 -1.022875 -0.6448 0.03675 -2.12191666666667 -3.01675 0.264833333333333 -0.7479 -1.9891 0.0104285714285714 0.50025 0.594166666666667 0.774375 1.044 -2.017625 2.54825 0.0726666666666667 -1.2025 -0.56675 -2.22 -1.450375 -0.5241 -1.613875 -1.1748 2.4915 2.30091666666667 -0.1611 2.4854 1.732 -0.5468 -0.957375 1.139375 0.468 -1.181 2.54172727272727 -2.41825 -0.6615 0.23925 -0.670333333333333 0.1065 -0.775125 -1.53125 3.588375 0.173 0.31875 -0.798090909090909 0.2685 1.5585 0.344333333333333 0.586 1.2836 -0.2145 -0.8065 0.6392 0.557583333333333 -1.96240909090909 0.8795 1.83983333333333 0.4797 -2.2175 -0.07475 0.0468333333333333 0.9056 1.52225 -1.46333333333333 0.2373 3.09383333333333 -0.031 4.771625 0.301125 0.545333333333333 0.5885 0.500166666666667 1.93133333333333 0.335916666666667 -1.1572 -0.596166666666667 0.8126 -0.992125 0.0498333333333333 -0.948375 -0.560833333333333 -0.5536875 1.04883333333333 -1.32241666666667 -0.07775 -0.677833333333333 0.7355 2.28866666666667 1.6525 -1.54975 3.01233333333333 -0.04275 -0.85925 -0.177214285714286 1.63528571428571 -0.41075 1.3715 1.08985714285714 -0.6215 -0.5852 -0.728166666666667 -1.9955 -0.792625 0.5926 -0.713666666666667 -1.9845 -0.77175 0.8785 0.631125 -2.448 0.7475 1.55464285714286 5.482 -0.395 -0.0127 0.62625 -1.990625 0.8885 1.0392 4.05075 0.946833333333333 -0.480666666666667 0.00140000000000005 3.9675 3.6598 -0.58875 -0.0737857142857143 -0.346 2.1513 -0.056 -0.6365 -0.18725 0.401125
"TCGA-A2-A0SU" 0.4115 -0.6302857 0.1886667 0.577625 0.067 -0.11775 0.019875 0.2648 0.2645 -1.453167 -2.58125 1.3045 -1.0622 -2.9131 -0.07264286 0.6753 1.120333 0.9653125 0.66475 -1.454 1.7085 -0.1401667 -0.936 0.2321667 -1.79625 -0.82775 -1.0499 0.904125 -1.6836 2.69 5.062333 0.1952 1.83005 6.10625 0.4091667 0.01625 2.0605 1.83725 -0.13625 2.273818 -1.401 1.70875 -0.0705 -0.3835 0.43975 -0.676375 -1.250429 3.91575 -0.377 -1.59825 0.079 0.3925 1.599875 0.2198333 0.86075 3.0599 -1.178333 -0.869 1.5254 -0.4233333 -0.8629091 0.521 1.727833 -0.1674 -1.604667 0.90245 -0.1423333 1.3897 0.64275 -1.153667 0.6746 3.445 -0.4648333 3.500313 3.612437 1.789667 0.8335 2.055167 2.071167 0.3635833 -1.8504 -0.84 0.6225 1.097375 -0.2186667 -1.161375 1.125667 -0.99275 1.468333 -1.354083 0.135 -0.07466667 0.41 1.8185 2.157625 -1.736625 -0.1386667 0.30325 -0.186 0.1403571 1.433786 0.0165 1.0155 0.5583571 -0.1075 -0.6811 -0.6120833 -1.2215 -0.132125 1.6436 -0.9211667 -1.056625 -0.1585 1.062167 0.6725 -2.0435 0.69475 0.7284286 1.59525 -0.3463333 0.128 -0.276 -2.1715 1.2916 0.5205 2.829125 -0.132 1.7235 0.2647 2.317625 -1.3855 -0.927 0.2857857 0.01333333 1.3385 -0.5285 0.6345 -0.0755 0.104125
"TCGA-A2-A0SY" 0.2555 -0.3779285714 0.9525 0.555375 -0.4794 -0.20375 -0.47625 -0.0827 -0.373 -2.0965 -1.39175 0.917 -0.5809 -2.5629 -0.3191428571 0.9702 1.0321666667 1.134625 0.338625 -1.784125 2.36575 -0.37 -1.0808333333 -0.0486666667 -1.9795 -1.056625 -0.9871 0.91675 -1.1815 3.612125 3.865 1.7538 1.5679 0.98125 -0.5183333333 -0.57025 1.167 1.42675 -0.26375 1.9066363636 -1.67375 -0.4585 0.36625 -0.47325 0.40175 -0.26875 -1.4438571429 2.435125 0.136 -0.3855 -0.4084545455 0.4531666667 3.545125 1.1195 0.61275 1.3731 -0.2418333333 -1.2711666667 0.1023 1.5863333333 -2.1590909091 -1.297125 0.9873333333 -0.2911 -2.1153333333 1.2055 0.0643333333 1.1066 1.18325 -2.6948333333 -0.5153 2.6083333333 -0.372 4.348125 1.06375 -0.077 0.40025 1.4366666667 1.339 0.0906666667 -0.5495 -1.2473333333 0.1693 -0.4155 -0.0026666667 -0.21325 -0.5708333333 -0.85 1.555 -1.314 0.758 -0.6315 0.32375 0.896 1.757375 -1.384625 2.5361666667 -0.00625 0.1655 0.3149285714 2.7402142857 0.5175 1.2748 1.245 -0.17825 0.0897 -0.9649166667 -0.92025 -0.065125 2.1302 -0.215 -2.42025 0.124 0.5355 0.943125 -2.253875 -0.101 1.0083571429 1.2675 -0.1855 0.0875 0.554125 -1.59675 1.1816 0.5814 2.128 0.6518333333 -1.6446666667 0.0871 3.71325 0.3938 -1.34175 -0.6247142857 0.139 1.2917 -0.20525 -1.059 -0.0815 0.171625
